Test run for 90 minutes of runtime, approximately one full orbit for most LEO sats.

CPU

	11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz

	Base speed:	3.00 GHz
	Sockets:	1
	Cores:	2
	Logical processors:	4
	Virtualization:	Enabled
	L1 cache:	160 KB
	L2 cache:	2.5 MB
	L3 cache:	6.0 MB

Total sats: 16978
TIME 0.0
TIME 0.1
...
TIME 5399.800000002113
TIME 5399.900000002113

         961071828 function calls (960701551 primitive calls) in 3883.942 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1 2913.363 2913.363 3883.947 3883.947 satEvol.py:1(<module>)
        1    0.000    0.000    0.000    0.000 orcjit.py:13(_SymbolAddress)
        1    0.000    0.000    0.000    0.000 reader.py:24(ReaderError)
        1    0.000    0.000    0.000    0.000 dictobject.py:88(DictModel)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1242(UTMConversion)
        1    0.000    0.000    0.000    0.000 polar.py:261(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 legend_handler.py:314(HandlerPatch)
        1    0.000    0.000    0.000    0.000 typeinfer.py:695(GetAttrConstraint)
        1    0.000    0.000    0.000    0.000 values.py:514(FormattedConstant)
        1    0.000    0.000    0.000    0.000 scale.py:346(SymmetricalLogTransform)
        2    0.000    0.000    0.000    0.000 calendar.py:57(__init__)
        1    0.000    0.000    0.000    0.000 npytypes.py:299(NumpyNdEnumerateType)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1335(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 __init__.py:1037(__setitem__)
        1    0.000    0.000    0.000    0.000 C_O_L_R_.py:144(LayerRecord)
        1    0.000    0.000    0.000    0.000 yacc.py:1971(LRTable)
        1    0.000    0.000    0.000    0.000 ast.py:684(AttachStatement)
        1    0.000    0.000    0.000    0.000 errors.py:181(VarLibCFFDictMergeError)
        1    0.000    0.000    0.000    0.000 generator_core.py:12(NumPyRngBitGeneratorModel)
        1    0.000    0.000    0.000    0.000 patches.py:3554(BracketA)
        1    0.000    0.000    0.000    0.000 colors.py:2174(vmin)
        1    0.000    0.000    0.000    0.000 patches.py:3676(Simple)
        1    0.000    0.000    0.000    0.000 scale.py:378(InvertedSymmetricalLogTransform)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1304(exec_module)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:95(__init__)
        1    0.000    0.000    0.000    0.000 npytypes.py:563(ArrayFlags)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:493(LambertCylindricalEqualAreaConversion)
        1    0.000    0.000    0.000    0.000 __init__.py:1393(ASCIIConverter)
        1    0.000    0.000    0.000    0.000 __init__.py:1473(ArrayConverter)
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
        1    0.000    0.000    0.000    0.000 old_builtins.py:274(<listcomp>)
        1    0.000    0.000    0.000    0.000 rrule.py:66(weekday)
        1    0.000    0.000    0.000    0.000 typeinfer.py:174(Propagate)
        1    0.000    0.000    0.000    0.000 old_builtins.py:90(GetIter)
        4    0.000    0.000    0.000    0.000 string.py:230(check_unused_args)
        1    0.000    0.000    0.000    0.000 argparse.py:923(_StoreAction)
        1    0.000    0.000    0.000    0.000 types.py:393(HalfType)
        1    0.000    0.000    0.000    0.000 dictdecl.py:24(DictBuiltin)
        1    0.000    0.000    0.000    0.000 parfor.py:2209(ConvertReducePass)
        1    0.000    0.000    0.000    0.000 _f_v_a_r.py:168(NamedInstance)
        1    0.000    0.000    0.000    0.000 errors.py:31(UnsupportedGEOSVersionError)
        1    0.000    0.000    0.000    0.000 model.py:328(StructOrUnionOrEnum)
        1    0.000    0.000    0.000    0.000 _factories.py:55(_TzStrFactory)
        1    0.000    0.000    0.000    0.000 cbook.py:396(silent_list)
        1    0.000    0.000    0.000    0.000 misc.py:211(Object)
        1    0.000    0.000    0.000    0.000 value.py:413(_AttributeIterator)
        1    0.000    0.000    0.000    0.000 error.py:1(OpenTypeLibError)
        1    0.000    0.000    0.000    0.000 request.py:1398(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 _mathtext.py:731(DejaVuSansFonts)
        1    0.000    0.000    0.000    0.000 containers.py:78(BaseContainerPayload)
        1    0.000    0.000    0.000    0.000 transforms.py:45(ReplaceCalls)
        1    0.000    0.000    0.000    0.000 listdecl.py:127(ListCompare)
        1    0.000    0.000    0.000    0.000 backend_tools.py:442(ToolXScale)
        1    0.000    0.000    0.000    0.000 loader.py:21(FullLoader)
        1    0.000    0.000    0.000    0.000 subprocess.py:101(SubprocessError)
        1    0.000    0.000    0.000    0.000 shapereader.py:106(FionaRecord)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:91(FixupArgs)
        1    0.000    0.000    0.000    0.000 __init__.py:873(legacy_normalize)
        1    0.000    0.000    0.000    0.000 zipfile.py:2251(FastLookup)
        1    0.000    0.000    0.000    0.000 ticker.py:1766(FixedLocator)
        1    0.000    0.000    0.000    0.000 misc.py:336(SliceType)
        1    0.000    0.000    0.000    0.000 ir.py:803(TryRaise)
        1    0.000    0.000    0.000    0.000 parse.py:194(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:52(ExtractByteCode)
        1    0.000    0.000    0.000    0.000 ir_utils.py:36(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend._get_types}
        1    0.000    0.000    0.000    0.000 crs.py:568(Geodetic)
        1    0.000    0.000    0.000    0.000 backend_tools.py:375(ToolGrid)
        1    0.000    0.000    0.000    0.000 npdatetime.py:213(DatetimeMinusTimedelta)
        1    0.000    0.000    0.000    0.000 symbolic.py:109(OpError)
        1    0.000    0.000    0.000    0.000 _interface.py:657(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 __init__.py:682(FDArrayIndexCompiler)
        1    0.000    0.000    0.000    0.000 geo.py:18(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 ast.py:1079(LookupFlagStatement)
        1    0.000    0.000    0.000    0.000 npyimpl.py:45(_ScalarIndexingHelper)
        1    0.000    0.000    0.000    0.000 tracing.py:10(TLS)
        1    0.000    0.000    0.000    0.000 _endian.py:46(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 errors.py:123(NotANone)
        1    0.000    0.000    0.000    0.000 __init__.py:938(SubrsIndex)
        1    0.000    0.000    0.000    0.000 npdatetime.py:189(DatetimePlusTimedelta)
        1    0.000    0.000    0.000    0.000 ssa.py:36(_CacheListVars)
        1    0.000    0.000    0.000    0.000 options.py:14(Mapping)
        1    0.000    0.000    0.000    0.000 __init__.py:384(YAMLObjectMetaclass)
        1    0.000    0.000    0.000    0.000 dtypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:178(__repr__)
        1    0.000    0.000    0.000    0.000 __init__.py:1519(PrivateDictConverter)
        1    0.000    0.000    0.000    0.000 patches.py:3515(Curve)
        1    0.000    0.000    0.000    0.000 cm.py:100(__iter__)
        1    0.000    0.000    0.000    0.000 BmpImagePlugin.py:361(DibImageFile)
        1    0.000    0.000    0.000    0.000 table_builder.py:184(TableUnbuilder)
        1    0.000    0.000    0.000    0.000 npdatetime.py:177(TimedeltaCmpGE)
        1    0.000    0.000    0.000    0.000 _aliases.py:164(UniqueInverseResult)
        1    0.000    0.000    0.000    0.000 hatch.py:87(Shapes)
        1    0.000    0.000    0.000    0.000 message.py:1168(EmailMessage)
        1    0.000    0.000    0.000    0.000 request.py:1531(FTPHandler)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:407(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1813(EncodingCompiler)
        1    0.000    0.000    0.000    0.000 otConverters.py:783(SubStruct)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1113(SinusoidalConversion)
        1    0.000    0.000    0.000    0.000 misc.py:541(UnicodeType)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:969(PolarStereographicAConversion)
        1    0.000    0.000    0.000    0.000 packer.py:159(_Unflattener)
        1    0.000    0.000    0.000    0.000 crs.py:2043(NorthPolarStereo)
        1    0.000    0.000    0.000    0.000 argparse.py:1103(_HelpAction)
        1    0.000    0.000    0.000    0.000 pathlib.py:43(_is_wildcard_pattern)
        1    0.000    0.000    0.000    0.000 __init__.py:238(c_char_p)
        1    0.000    0.000    0.000    0.000 old_builtins.py:810(NumberClassAttribute)
        1    0.000    0.000    0.000    0.000 old_builtins.py:112(PairFirst)
        1    0.000    0.000    0.000    0.000 artist.py:110(_Unset)
        1    0.000    0.000    0.000    0.000 _docstring.py:34(Substitution)
        1    0.000    0.000    0.000    0.000 old_builtins.py:676(GenericNotIn)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:467(CanonicalizeLoopEntry)
        2    0.000    0.000    0.000    0.000 types.py:132(_calculate_meta)
        1    0.000    0.000    0.000    0.000 basePen.py:179(LoggingPen)
        1    0.000    0.000    0.000    0.000 threading.py:1384(_MainThread)
        1    0.000    0.000    0.000    0.000 object_mode_passes.py:69(__init__)
        1    0.000    0.000    0.000    0.000 tokens.py:31(StreamStartToken)
        1    0.000    0.000    0.000    0.000 _trirefine.py:12(TriRefiner)
        1    0.000    0.000    0.000    0.000 parse.py:329(DefragResult)
        1    0.000    0.000    0.000    0.000 generator_core.py:30(NumPyRandomGeneratorTypeModel)
        1    0.000    0.000    0.000    0.000 geo.py:258(AitoffTransform)
        1    0.000    0.000    0.000    0.000 controlflow.py:59(_DictOfContainers)
        1    0.000    0.000    0.000    0.000 _base.py:45(Error)
        1    0.000    0.000    0.000    0.000 parse.py:140(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 winterm.py:23(WinStyle)
        1    0.000    0.000    0.000    0.000 values.py:1199(BlockAddress)
        1    0.000    0.000    0.000    0.000 E_B_L_C_.py:299(BitmapSizeTable)
        1    0.000    0.000    0.000    0.000 ast.py:363(FeatureFile)
        1    0.000    0.000    0.000    0.000 ast.py:428(LookupBlock)
        1    0.000    0.000    0.000    0.000 datum.py:95(CustomPrimeMeridian)
        2    0.000    0.000    0.000    0.000 rcsetup.py:366(validate_aspect)
        1    0.000    0.000    0.000    0.000 parallel.py:284(_nop)
        1    0.000    0.000    0.000    0.000 array_analysis.py:1043(WrapIndexMeta)
        1    0.000    0.000    0.000    0.000 errors.py:706(InternalError)
        1    0.000    0.000    0.000    0.000 value.py:428(_AttributeListIterator)
        1    0.000    0.000    0.000    0.000 _n_a_m_e.py:1166(NameRecordVisitor)
        1    0.000    0.000    0.000    0.000 ast.py:987(FontRevisionStatement)
        1    0.000    0.000    0.000    0.000 core.py:209(update_nested_dict)
        1    0.000    0.000    0.000    0.000 core.py:856(_DomainTan)
        1    0.000    0.000    0.000    0.000 old_builtins.py:260(<listcomp>)
        1    0.000    0.000    0.000    0.000 common.py:90(key)
        1    0.000    0.000    0.000    0.000 merger.py:1045(InstancerMerger)
        1    0.000    0.000    0.000    0.000 ticker.py:1737(IndexLocator)
        1    0.000    0.000    0.000    0.000 geo.py:322(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 backend_managers.py:13(ToolTriggerEvent)
        1    0.000    0.000    0.000    0.000 basePen.py:54(PenError)
        1    0.000    0.000    0.000    0.000 sfnt.py:526(SFNTDirectoryEntry)
        1    0.000    0.000    0.000    0.000 _docscrape.py:101(ParseError)
        1    0.000    0.000    0.000    0.000 utils.py:734(threadsafe_cached_property)
        1    0.000    0.000    0.000    0.000 otBase.py:52(OTLOffsetOverflowError)
        1    0.000    0.000    0.000    0.000 otTables.py:778(SingleSubst)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1516(EquidistantCylindricalConversion)
        1    0.000    0.000    0.000    0.000 patches.py:3843(Wedge)
        1    0.000    0.000    0.000    0.000 zipfile.py:1448(getinfo)
        1    0.000    0.000    0.000    0.000 ast.py:556(MarkClassDefinition)
        1    0.000    0.000    0.000    0.000 otConverters.py:593(Char64)
        1    0.000    0.000    0.000    0.000 backend_managers.py:4(ToolEvent)
        1    0.000    0.000    0.000    0.000 _parser.py:1608(UnknownTimezoneWarning)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2895(_SingleCharLiteral)
        1    0.000    0.000    0.000    0.000 old_models.py:341(MemInfoModel)
        1    0.000    0.000    0.000    0.000 D_S_I_G_.py:135(SignatureRecord)
        1    0.000    0.000    0.000    0.000 _type1font.py:276(_BalancedExpression)
        1    0.000    0.000    0.000    0.000 cp437.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1390(Rule)
        1    0.000    0.000    0.000    0.000 hatch.py:9(HatchPatternBase)
        1    0.000    0.000    0.000    0.000 targets.py:49(FeatureMap)
        1    0.000    0.000    0.000    0.000 geo.py:458(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 patches.py:2670(Sawtooth)
        1    0.000    0.000    0.000    0.000 six.py:245(_MovedItems)
        1    0.000    0.000    0.000    0.000 arrayobj.py:885(SliceIndexer)
        1    0.000    0.000    0.000    0.000 npdatetime.py:255(DatetimeCmpEq)
        1    0.000    0.000    0.000    0.000 _base.py:143(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2824(Token)
        1    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingDecoder' objects}
        1    0.000    0.000    0.000    0.000 parse.py:342(ParseResult)
        1    0.000    0.000    0.000    0.000 ast.py:72(_convert_num)
        1    0.000    0.000    0.000    0.000 error.py:14(IncludedFeaNotFound)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1339(VerticalPerspectiveConversion)
        1    0.000    0.000    0.000    0.000 gridspec.py:731(SubplotParams)
        1    0.000    0.000    0.000    0.000 errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 _p_r_o_p.py:5(table__p_r_o_p)
        1    0.000    0.000    0.000    0.000 otConverters.py:1605(CIDGlyphMap)
        1    0.000    0.000    0.000    0.000 otTables.py:47(AATState)
        1    0.000    0.000    0.000    0.000 _coo.py:1529(coo_matrix)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1461(PoleRotationNetCDFCFConversion)
        1    0.000    0.000    0.000    0.000 request.py:624(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3246(_WordRegex)
        1    0.000    0.000    0.000    0.000 ast.py:1779(CVParametersNameStatement)
        1    0.000    0.000    0.000    0.000 setdecl.py:77(SetOperator)
        1    0.000    0.000    0.000    0.000 suite.py:375(_DebugResult)
        1    0.000    0.000    0.000    0.000 _util.py:14(DeferredError)
        1    0.000    0.000    0.000    0.000 old_builtins.py:229(<listcomp>)
        1    0.000    0.000    0.000    0.000 sfnt.py:573(WOFFFlavorData)
        1    0.000    0.000    0.000    0.000 geo.py:304(HammerTransform)
        1    0.000    0.000    0.000    0.000 patches.py:2922(Angle)
        1    0.000    0.000    0.000    0.000 ir.py:897(Branch)
        1    0.000    0.000    0.000    0.000 exceptions.py:202(DTypePromotionError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3790(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3805(StringEnd)
        1    0.000    0.000    0.000    0.000 context.py:5(Context)
        1    0.000    0.000    0.000    0.000 base.py:407(ClassAttribute)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1263(TransverseMercatorConversion)
        1    0.000    0.000    0.000    0.000 generators.py:301(LowerYield)
        1    0.000    0.000    0.000    0.000 templates.py:482(ConcreteTemplate)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1523(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 _parser.py:661(_result)
        1    0.000    0.000    0.000    0.000 _sf_error.py:5(SpecialFunctionWarning)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3739(LineStart)
        1    0.000    0.000    0.000    0.000 units.py:161(Registry)
